n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
806	3323.74	931.2373	1927.82	8553.703	2133.897	2294.473	2423.901	2619.263	2766.182	2913.822	3061.493	3256.03	3532.907	3906.038	4638.873	5197.345	5662.395
807	3311.225	897.5021	1823.026	8330.366	2179.42	2305.102	2419.363	2605.113	2774.881	2935.004	3096.706	3260.531	3523.117	3899.82	4466.147	5096.75	5693.634
808	3290.797	880.6409	1893.108	8238.684	2114.995	2237.857	2395.205	2603.108	2757.203	2902.581	3056.612	3260.648	3559.57	3877.659	4501.571	4995.503	5372.462
809	3360.764	930.4193	1874.463	8778.531	2177.06	2286.547	2444.203	2655.987	2830.89	2980.181	3135.486	3330.499	3579.575	3900.376	4567.198	5342.448	5626.383
810	3355.439	939.574	1857.47	9825.037	2146.528	2276.84	2437.169	2597.138	2781.075	2956.381	3157.731	3333.791	3588.471	3971.017	4641.927	5239.313	5588.98
811	3323.763	919.4527	1926.252	8241.118	2176.068	2294.833	2432.224	2597.829	2753.689	2926.38	3099.163	3298.867	3559.215	3899.27	4529.753	5146.46	5665.305
812	3406.238	1017.043	1881.052	9204.212	2123.523	2262.106	2414.337	2619.105	2782.385	2981.243	3194.949	3377.766	3635.832	4034.423	4681.697	5304.72	5989.495
813	3339.101	888.894	1771.795	7936.035	2130.323	2254.27	2410.346	2638.461	2793.854	2957.514	3116.769	3356.401	3609.321	3985.547	4515.858	4917.974	5368.253
814	3365.264	929.5824	1850.244	8008.114	2177.27	2299.053	2453.729	2639.684	2787.863	2927.58	3106.567	3346.894	3627.793	4018.303	4642.535	5212.864	5681.886
815	3364.171	922.6258	1888.154	7910.047	2186.76	2317.541	2451.77	2640.478	2798.436	2978.775	3120.389	3327.403	3602.602	3954.003	4688.356	5190.791	5592.366
816	3335.26	879.5914	1910.895	8564.978	2162.564	2295.807	2435.532	2621.84	2788.718	2963.454	3131.612	3325.725	3570.88	3908.874	4622.131	5104.874	5527.67
817	3354.566	899.0703	1885.162	8242.67	2177.501	2333.686	2436.836	2632.841	2826.748	2977.655	3143.04	3310.529	3568.573	3927.995	4608.783	5196.634	5606.187
818	3395.885	908.7943	1898.979	7380.25	2158.304	2328.002	2453.613	2655.019	2834.538	3008.182	3164.827	3390.829	3670.818	3980.166	4652.09	5258.252	5660.172
819	3368.787	963.9828	1955.2	8373.033	2174.234	2288.475	2416.26	2597.677	2763.427	2944.632	3150.275	3334.553	3592.836	3973.006	4637.185	5406.05	5821.404
820	3375.301	941.6655	1922.685	8295.279	2173.979	2309.055	2428.944	2641.103	2815.975	2967.428	3133.898	3334.758	3590.776	3969.521	4628.905	5241.832	5780.303
821	3441.823	966.0502	1892.996	8256.418	2166.285	2343.646	2502.496	2699.694	2846.211	3023.483	3204.588	3403.42	3676.43	4058.487	4727.7	5393.237	5860.167
822	3448.312	976.9481	1982.307	8470.06	2217.367	2355.472	2489.702	2700.272	2837.498	3031.645	3205.23	3400.412	3639.134	4059.995	4812.746	5448.512	5794.34
823	3403.583	895.5673	1974.137	8048.358	2197.477	2305.258	2450.074	2657.821	2861.473	3011.255	3222.3	3440.793	3667.983	4036.797	4670.469	5129.448	5512.738
824	3366.548	917.5392	1914.752	8933.746	2189.311	2318.672	2464.394	2661.744	2832.723	2986.154	3146.045	3319.669	3520.247	3909.708	4608.011	5195.201	5657.525
825	3351.373	917.8629	1867.085	8479.162	2185.59	2320.405	2448.25	2621.634	2790.849	2952.932	3118.112	3312.885	3575.67	3974.43	4586.757	5131.242	5497.768
826	3411.086	955.7373	1863.038	8720.408	2190.088	2350.302	2515.845	2705.263	2850.7	2998.803	3177.003	3342.521	3599.335	3996.948	4581.484	5359.072	5886.316
827	3441.976	967.353	1800.334	8473.375	2161.056	2307.327	2487.999	2688.788	2858.463	3023.848	3211.459	3412.813	3696.533	4095.331	4770.966	5348.886	5852.358
828	3444.403	963.287	1979.671	7533.721	2224.007	2329.131	2462.798	2679.108	2843.831	3006.249	3204.288	3415.055	3701.442	4094.857	4863.126	5386.505	5764.61
829	3461.945	925.8368	1835.446	7570.985	2255.717	2339.294	2507.773	2736.476	2888.91	3033.942	3212.97	3442.509	3755.459	4146.724	4743.986	5270.203	5766.668
830	3408.199	881.2442	2035.165	8607.849	2237.526	2362.852	2514.205	2700.96	2851.35	3012.068	3198.906	3409.684	3655.102	4056.751	4653.177	5096.072	5458.619
831	3479.51	965.4991	1705.227	7667.56	2227.478	2377.36	2510.279	2713.364	2889.156	3041.805	3205.056	3440.139	3749.192	4131.439	4875.12	5443.863	5912.583
832	3457.615	907.0906	1977.709	8335.271	2249.506	2370.216	2504.97	2710.507	2884.912	3056.689	3251.986	3470.224	3750.565	4098.478	4724.772	5255.022	5561.368
833	3453.078	939.7412	1922.314	7887.155	2211.287	2350.938	2498.773	2709.224	2871.493	3045.164	3218.042	3421.487	3706.442	4149.54	4733.209	5307.682	5633.992
834	3441.367	914.5811	1677.087	7466.628	2257.28	2410.221	2540.77	2717.352	2860.304	3027.764	3210.177	3406.412	3645.153	4104.13	4831.123	5335.946	5639.663
835	3419.53	962.7045	1810.79	8986.485	2188.31	2332.469	2475.177	2660.068	2837.675	2989.926	3171.716	3374.589	3662.289	4055.562	4724.847	5364.054	5774.618
836	3448.882	941.7245	1921.55	9853.878	2245.945	2347.863	2504.887	2717.806	2880.696	3049.171	3236.365	3416.428	3683.296	4072.702	4705.6	5307.477	5642.186
837	3427.928	924.9458	1878.845	8058.894	2217.603	2335.943	2475.213	2688.329	2850.903	3027.523	3210.669	3414.539	3709.192	4058.503	4678.646	5230.042	5674.623
838	3497.835	966.0964	1914.722	8264.723	2246.818	2404.013	2537.153	2738.067	2910.418	3081.705	3272.887	3458.348	3721.658	4112.268	4843.669	5446.974	6012.637
839	3468.903	917.6569	1983.193	7662.512	2265.898	2393.81	2526.947	2753.03	2910.052	3071.041	3247.584	3436.222	3718.788	4075.187	4737.359	5402.838	5654.248
840	3493.728	951.9764	1939.397	7712.254	2305.759	2397.145	2521.11	2732.344	2898.766	3078.06	3231.187	3455.088	3736.634	4201.49	4839.248	5377.387	5893.369
841	3429.237	897.3304	1988.744	7493.106	2251.003	2377.505	2498.164	2708.303	2871.278	3045.784	3196.333	3447.893	3722.991	4058.27	4632.595	5060.734	5645.225
842	3438.778	931.6638	1937.542	9002.692	2232.945	2381.396	2539.885	2732.447	2894.231	3046.193	3210.005	3401.051	3617.731	4002.363	4675.27	5367.781	5612.159
843	3445.843	923.5404	1886.37	9179.685	2261.741	2395.522	2506.966	2729.121	2904.412	3060.878	3227.797	3423.284	3678.129	4019.935	4682.624	5363.886	5585.516
844	3530.446	1006.286	2038.469	9576.611	2269.406	2397.22	2549.861	2738.753	2909.703	3055.115	3269.544	3495.594	3780.814	4214.793	4878.864	5600.03	5853.352
845	3475.199	914.7876	1991.699	8349.184	2315.902	2417.784	2533.768	2752.83	2889.279	3071.691	3253.329	3473.307	3738.507	4089.303	4740.305	5212.623	5550.793
846	3529.525	1020.925	1965.829	8795.518	2219.26	2394.677	2549.385	2727.644	2909.419	3084.007	3275.302	3504.246	3762.981	4182.15	4869.547	5492.07	6025.07
847	3478.741	941.5453	2005.981	7786.933	2237.677	2365.162	2531.919	2751.791	2935.55	3069.889	3237.097	3428.799	3706.024	4082.28	4804.604	5395.209	5789.518
848	3510.314	971.1998	1938.591	8555.601	2236.043	2387.425	2529.307	2767.827	2948.35	3095.115	3268.838	3504.781	3736.288	4059.13	4823.528	5475.524	5907.975
849	3536.229	931.8407	1959.428	8008.049	2254.557	2388.649	2568.798	2787.669	2984.363	3136.219	3309.036	3502.849	3803.007	4230.86	4833.412	5393.04	5760.049
850	3495.225	968.6296	1912.332	7937.709	2258.263	2373.735	2517.331	2720.238	2877.826	3050.255	3236.726	3468.234	3767.15	4169.116	4825.913	5477.109	5804.303
851	3473.172	966.0818	1968.438	8279.873	2234.889	2384.514	2516.019	2730.742	2892.783	3070.509	3220.288	3412.889	3666.019	4078.134	4771.059	5359.751	6077.715
852	3563.772	1008.315	1871.789	7954.583	2277.575	2417.343	2537.689	2728.075	2910.436	3138.533	3303.35	3520.704	3839.564	4247.24	5032.754	5608.836	6174.662
853	3514.992	963.6818	1899.728	8381.329	2292.771	2425.84	2573.387	2746.019	2919.345	3086.028	3268.929	3491.193	3759.684	4114.545	4850.124	5353.653	5895.589
854	3564.365	1009.265	2016.92	8916.358	2280.631	2435.2	2580.819	2770.914	2931.817	3107.617	3292.25	3503.036	3821.273	4269.8	5004.973	5491.589	5904.685
855	3593.356	1031.179	1803.666	8506.064	2275.944	2423.699	2548.518	2759.328	2954.18	3133.86	3332.88	3561.559	3861.621	4345.904	5057.634	5659.349	6172.678
856	3575.558	1000.626	1965.474	9968.32	2247.386	2421.048	2579.344	2761.608	2941.153	3129.849	3339.307	3589.438	3878.073	4249.169	4931.88	5499.529	5872.628
857	3578.036	960.2881	1969.911	8635.73	2312.017	2448.718	2612.852	2785.102	2984.43	3184.546	3353.516	3591.08	3827.31	4218.569	4870.34	5521.308	5959.745
858	3562.321	977.444	2048.85	9577.652	2253.617	2444.201	2577.679	2802.031	2965.56	3149.939	3336.555	3547.424	3814.515	4167.577	4926.405	5652.171	5941.083
859	3560.026	958.8669	1939.658	8038.832	2325.398	2458.205	2596.113	2807.68	2970.484	3136.209	3293.419	3498.942	3802.984	4250.128	4936.265	5481.478	6012.267
860	3546.682	970.3113	1968.171	9584.734	2291.176	2446.745	2586.084	2798.914	2959.942	3111.631	3300.515	3525.505	3803.18	4165.033	4859.38	5513.602	6010.749
861	3555.54	979.2018	1885.386	8484.102	2299.281	2427.031	2569.632	2782.916	2966.435	3127.127	3318.837	3524.278	3778.802	4160.338	4938.656	5522.216	5873.029
862	3632.702	1001.323	1840.055	8621.818	2268.911	2450.119	2614.992	2841.778	3024.469	3177.534	3409.007	3661.041	3880.424	4282.044	4991.382	5707.621	6051.283
863	3650.827	1037.207	1995.385	9922.674	2328.02	2491.258	2633.296	2867.751	3031.322	3189.263	3384.704	3611.053	3903.672	4362.356	4949.18	5676.589	6001.501
864	3517.121	916.4357	2013.514	8955.479	2299.439	2465.913	2614.048	2810.122	2966.509	3171.032	3316.413	3509.263	3710.797	4057.172	4723.087	5391.861	5912.315
865	3576.204	969.8692	2021.052	8793.514	2354.491	2459.347	2598.947	2816.914	2967.957	3169.808	3349.439	3554.76	3805.552	4200.859	4864.294	5465.158	5956.804
866	3541.668	919.3417	2108.046	8889.928	2366.903	2493.971	2633.484	2805.022	2959.457	3134.437	3317.199	3538.701	3777.382	4164.667	4837.58	5415.777	5775.104
867	3540.856	972.3026	1897.424	9509.886	2312.706	2470.86	2617.524	2784.844	2946.169	3104.132	3290.794	3514.803	3801.379	4173.055	4887.041	5421.433	5920.27
868	3572.21	991.8746	1963.329	9128.351	2286.682	2448.093	2572.069	2810.762	2969.455	3141.062	3330.707	3545.331	3862.631	4221.954	4850.302	5449.428	5930.757
869	3556.063	876.1383	2014.461	7897.252	2308.621	2497.025	2648.968	2842.011	3006.085	3164.962	3337.912	3585.782	3835.895	4192.931	4724.593	5257.277	5664.58
870	3554.378	951.8065	2015.55	8066.128	2286.52	2423.877	2583.788	2816.602	2991.48	3152.562	3351.715	3547.966	3799.444	4130.561	4805.336	5476.647	5971.335
871	3581.179	952.1495	2024.692	8046.392	2223.941	2451.077	2631.41	2835.36	3005.878	3193.029	3369.269	3533.249	3821.36	4179.301	4920.581	5480.163	6064.567
872	3563.506	980.1922	1960.387	9307.024	2317.54	2472.547	2596.991	2822.252	2983.659	3149.464	3320.685	3526.986	3808.705	4232.887	4832.723	5301.616	5838.252
873	3648.166	1031.721	2010.986	9248.468	2319.233	2473.59	2624.875	2833.119	3044.479	3203.756	3373.7	3601.871	3870.658	4283.092	5112.998	5758.185	6152.954
874	3683.101	1022.473	2019.715	9749.451	2390.029	2544.717	2689.856	2919.798	3070.377	3215.152	3407.019	3621.103	3953.299	4362.262	5046.025	5749.137	6127.306
875	3620.079	984.0167	2066.477	10204.61	2292.648	2440.506	2626.481	2863.447	3045.658	3185.026	3381.959	3605.557	3920.921	4267.095	4907.291	5532.222	5981.905
876	3602.544	995.0526	2129.402	8391.758	2368.918	2463.176	2628.029	2808.063	2988.638	3166.762	3376.808	3623.488	3844.584	4197.66	4993.628	5671.693	6084.633
877	3641.971	1019.613	2097.14	9592.366	2334.024	2512.115	2656.378	2850.829	3028.247	3191.917	3406.263	3585.751	3836.737	4267.846	5056.799	5803.907	6046.498
878	3644.094	1032.124	1995.693	9626.721	2289.507	2418.447	2601.304	2825.336	3036.018	3221.296	3425.117	3613.998	3868.555	4277.672	5012.322	5693.918	6323.531
879	3615.528	993.7798	1965.765	8271.646	2319.738	2484.505	2616.197	2823.892	3016.315	3207.807	3412.772	3636.283	3884.027	4209.5	4897.409	5624.897	6035.362
880	3630.819	980.4999	1924.529	8511.081	2333.949	2495.357	2632.922	2882.533	3006.635	3179.131	3379.558	3622.857	3915.325	4319.921	4970.085	5529.075	5997.319
881	3653.208	1020.829	1980.071	8879.708	2330.974	2470.999	2622.746	2831.368	3030.027	3219.573	3433.637	3639.576	3901.127	4318.136	5050.882	5736.296	6167.72
882	3609.971	982.9941	2097.797	9828.186	2350.781	2487.1	2684.84	2868.82	3015.858	3164.872	3360.594	3555.859	3846.444	4215.356	4875.265	5632.475	6102.43
883	3668.29	1033.343	2056.193	11517.06	2397.259	2516.203	2623.167	2866.966	3040.693	3219.049	3419.971	3627.281	3925.447	4360.933	5077.428	5638.893	6062.149
884	3674.143	974.1369	2164.904	7643.609	2407.742	2538.328	2677.926	2871.921	3065.284	3264.035	3434.062	3675.302	3921.606	4365.636	4999.175	5610.39	6132.475
885	3693.194	1040.137	1977.084	8216.769	2340.559	2500.369	2682.698	2869.632	3042.756	3215.527	3440.049	3666.992	3942.818	4409.073	5090.965	5829.929	6272.988
886	3694.202	1049.223	1846.9	9205.333	2388.01	2522.481	2671.059	2867.47	3047.511	3205.011	3397.551	3621.094	3991.168	4432.294	5149.405	5747.973	6134.709
887	3687.743	1025.677	1804.863	8091.988	2341.347	2510.734	2661.584	2866.986	3064.143	3254.918	3449.036	3666.404	3924.166	4360.235	5044.976	5694.196	6328.213
888	3723.306	1051.859	2076.434	9506.693	2388.714	2540.864	2716.293	2927.045	3088.592	3237.152	3429.461	3664.029	3974.15	4345.927	5120.652	5824.22	6301.116
889	3702.496	1030.179	2011.802	8741.368	2408.688	2538.407	2710.421	2907.338	3060.56	3218.292	3436.397	3658.079	3951.581	4404.737	5106.28	5884.519	6347.993
890	3698.561	970.2394	1891.9	8931.227	2371.969	2564.317	2693.67	2913.567	3106.486	3274.717	3475.303	3708.169	3983.254	4348.524	5060.71	5614.771	5997.739
891	3718.783	1048.072	2194.916	9786.31	2413.535	2542.342	2702.234	2902.68	3078.24	3238.403	3437.921	3654.837	3976.535	4399.824	5075.021	5748.957	6316.269
892	3699.633	978.7351	1976.89	8608.609	2465.024	2562.637	2704.396	2915.589	3099.226	3292.896	3478.018	3668.369	3916.632	4406.468	5062.746	5610.149	6154.011
893	3699.665	1059.666	2153.848	8249.694	2373.068	2518.823	2653.326	2882.336	3057.539	3215.191	3390.154	3623.78	3953.512	4405.118	5124.532	5923.175	6340.704
894	3768.848	1059.823	1992.227	10566.03	2371.103	2550.377	2689.61	2930.524	3143.074	3342.348	3518.043	3712.425	4027.721	4519.667	5221.032	5888.88	6314.721
895	3740.037	1042.406	2142.872	10162.35	2417.157	2590.062	2719.008	2911.617	3126.33	3287.186	3477.793	3729.752	3986.231	4391.937	5075.445	5776.079	6303.197
896	3711.102	1035.534	2104.922	9170.83	2412.296	2529.893	2683.508	2883.421	3055.956	3261.446	3416.46	3672.29	3977.945	4468.981	5157.695	5755.228	6201.522
897	3673.659	999.7274	2018.841	8120.584	2349.63	2494.204	2680.403	2893.97	3058.099	3232.866	3429.16	3638.633	3926.136	4312.127	5073.485	5705.615	6172.734
898	3727.665	1029.367	2008.139	7879.811	2414.281	2544.147	2688.481	2899.004	3068.426	3258.049	3448.521	3686.045	4001.387	4460.441	5175.776	5890.941	6306.621
899	3686.639	1005.689	2151.586	9033.794	2432.21	2600.362	2726.302	2892.005	3059.015	3254.313	3453.941	3642.579	3923.914	4283.535	4975.401	5779.295	6195.273
900	3701.366	997.586	1929.924	9028.992	2395.002	2560.198	2710.868	2908.399	3097.106	3257.957	3462.016	3678.197	3985.714	4339.249	5013.006	5639.583	6159.779
901	3737.346	1038.734	2115.74	8722.177	2437.638	2585.034	2705.553	2933.397	3073.762	3267.09	3476.573	3703.708	3980.598	4433.797	5196.581	5900.824	6334.152
902	3745.533	1024.637	2020.217	9834.33	2419.024	2572.795	2721.719	2959.38	3150.269	3294.942	3489.15	3707.735	3987.332	4353.057	5218.111	5795.581	6370.371
903	3706.083	996.2296	1949.831	8641.409	2355.224	2523.46	2696.304	2928.546	3088.974	3273.989	3474.098	3710.526	3973.811	4399.553	5022.771	5701.321	6178.224
904	3781.906	1014.094	1991.087	9461.147	2469.518	2604.191	2761.441	2979.827	3130.838	3324.046	3537.391	3795.079	4072.391	4438.648	5148.882	6050.885	6302.661
905	3738.452	1035.107	2030.424	8614.947	2394.267	2535.885	2694.676	2899.963	3114.363	3288.473	3490.821	3704.052	4031.989	4450.084	5083.484	5805.515	6301.594
906	3725.826	1040.37	2004.344	10221.21	2320.064	2475.688	2660.836	2911.008	3097.53	3290.093	3488.006	3741.045	4050.453	4385.778	5076.94	5752.996	6115.491
907	3768.451	1042.621	2099.907	9595.715	2436.098	2555.265	2712.895	2935.164	3142.336	3360.447	3524.735	3745.237	4034.378	4451.017	5194.064	5690.853	6230.148
908	3767.669	1026.315	2019.958	9027.021	2355.717	2545.855	2734.96	2962.603	3155.532	3335.705	3529.498	3751.688	4028.091	4450.958	5137.385	5738.595	6184.912
909	3795.538	1053.897	1996.436	8809.506	2376.341	2571.349	2711.102	2951.907	3165.684	3369.312	3552.146	3765.897	4081.03	4471.65	5214.215	5877.411	6344.405
910	3849.059	1084.036	2000.944	10943.05	2457.124	2633.212	2785.86	2996.892	3170.803	3392.293	3570.038	3822.825	4132.653	4547.211	5294.815	6005.456	6339.785
911	3820.842	1071.342	2251.622	9621.639	2483.828	2605.477	2752.821	2955.108	3134.984	3344.986	3544.325	3780.951	4079.724	4569.746	5272.835	5987.511	6456.441
912	3788.088	1051.963	2090.455	9970.251	2453.135	2595.841	2748.498	2962.859	3140.586	3318.984	3529.652	3769.312	4080.288	4492.547	5122.373	5790.566	6182.313
913	3788.525	1051.879	2079.698	9116.386	2438.637	2609.845	2760.069	2965.461	3153.635	3323.124	3524.46	3787.365	4021.881	4403.423	5246.958	5975.797	6436.527
914	3785.598	1031.12	2078.109	8299.22	2410.828	2556.426	2725.321	2970.11	3139.925	3335.134	3511.645	3745.402	4071.332	4493.067	5267.812	5894.779	6310.427
915	3831.521	1109.389	2044.007	8869.903	2413.908	2576.84	2716.946	2996.954	3177.388	3352.174	3519.879	3743.033	4030.966	4556.874	5457.057	6197.689	6641.034
916	3818.817	1015.251	2117.319	9032.282	2452.885	2637.388	2786.948	3015.026	3175.448	3392.505	3561.381	3787.246	4095.414	4514.172	5253.259	5907.35	6385.995
917	3836.321	1091.277	2145.347	9479.222	2453.179	2594.793	2711.953	2957.318	3161.377	3346.281	3561.365	3831.688	4173.761	4571.738	5284.748	5960.307	6425.717
918	3765.055	1052.527	2070.966	9536.925	2386.895	2545.322	2696.425	2906.778	3125.753	3310.211	3518.897	3754.544	4046.645	4429.444	5158.435	5963.621	6479.955
919	3829.612	1048.987	2118.019	8429.661	2434.154	2598.689	2759.017	3006.637	3199.006	3379.994	3578.804	3807.207	4088.218	4521.872	5277.53	5875.049	6474.844
920	3828.321	1037.131	2142.507	8513.793	2482.056	2665.664	2793.071	3023.609	3186.479	3383.891	3593.962	3810.8	4085.267	4445.283	5193.091	6070.768	6546.824
921	3849.732	1117.231	2089.271	10585.31	2412.288	2603.239	2781.114	3022.214	3170.129	3337.858	3553.202	3830.843	4114.219	4554.411	5245.551	6088.402	6745.143
922	3804.308	1030.263	2299.261	8966.735	2476.614	2603.6	2746.719	2969.553	3192.915	3366.275	3554.731	3782.968	4067.65	4494.085	5206.413	5893.434	6155.938
923	3908.207	1131.779	2178.587	10666.45	2450.619	2629.119	2801.991	3018.786	3225.018	3411.455	3613.874	3876.369	4214.591	4669.012	5362.958	6085.827	6716.333
924	3913.871	1128.677	2174.576	10180.92	2447.76	2625.356	2809.03	3042.085	3213.583	3400.226	3585.722	3901.297	4231.351	4673.097	5485.657	6323.02	6685.556
925	3761.557	1030.468	2000.11	9945.984	2417.018	2556.889	2739.332	2987.003	3180.241	3351.041	3513.565	3708.447	4012.333	4495.323	5021.857	5587.113	6072.417
926	3819.938	1017.129	2209.993	8582.075	2493.095	2618.063	2791.931	3012.599	3208.226	3405.35	3590.457	3778.245	4046.053	4473.072	5172.199	5970.37	6502.95
927	3855.053	1026.449	2204.164	9230.763	2486.839	2666.712	2815.399	3058.083	3247.656	3411.514	3597.285	3821.093	4103.095	4585.779	5301.283	5867.658	6258.574
928	3826.292	1045.13	2214.356	9363.862	2520.096	2649.886	2784.268	3004.598	3176.147	3389.54	3584.628	3827.431	4090.353	4484.846	5171.453	5995.659	6448.699
929	3823.541	1066.961	2184.983	10450.84	2488.186	2604.86	2778.014	3020.66	3212.441	3383.846	3554.832	3777.677	4052.07	4429.909	5227.01	5934.242	6512.331
930	3825.341	1025.859	2128.032	10823.46	2449.115	2605.698	2769.152	2992.091	3193.597	3402.044	3603.647	3866.842	4129.792	4481.739	5099.239	5756.441	6339.193
931	3918.94	1118.183	2164.529	9593.442	2474.631	2597.756	2826.499	3065.297	3281.762	3462.441	3653.906	3868.288	4145.434	4578.221	5296.675	6158.525	6704.187
932	3798.015	993.1763	2209.802	8644.04	2470.551	2658.85	2804.222	3002.832	3201.492	3390.456	3569.663	3794.893	4049.737	4472.263	5113.537	5736.404	6201.896
933	3871.66	1059.573	2217.455	8347.993	2476.376	2632.39	2780.155	3004.572	3226.158	3407.418	3605.715	3833.763	4148.337	4679.735	5351.069	6032.574	6426.022
934	3895.979	1091.334	2072.707	9334.27	2420.197	2602.6	2795.049	3018.88	3240.097	3422.991	3622.167	3877.888	4177.924	4632.443	5419.953	6008.737	6533.418
935	3877.072	1033.846	2149.031	10000.04	2527.196	2683.606	2834.921	3070.091	3254.283	3411.579	3621.03	3860.204	4151.942	4546.975	5370.138	5978.786	6412.345
936	3930.368	1039.132	2154.773	9206.81	2528.155	2727.982	2876.273	3099.178	3278.667	3453.84	3686.244	3925.96	4250.465	4615.161	5364.603	5959.416	6301.663
937	3898.692	1063.704	2106.032	9468.63	2526.209	2697.98	2817.475	3020.552	3226.088	3436.795	3632.81	3884.657	4225.888	4684.44	5304.674	5953.446	6457.835
938	3932.892	1059.869	2046.015	8841.481	2569.348	2693.26	2868.086	3107.171	3264.488	3446.3	3645.857	3892.012	4235.317	4699.828	5409.088	6061.109	6593.175
939	3867.585	1082.912	2103.005	8724.269	2430.379	2626.549	2779.374	3008.296	3204.569	3397.66	3613.119	3843.748	4124.204	4566.508	5322.317	6183.823	6766.532
940	3895.823	1063.279	2058.716	8861.621	2496.813	2710.769	2837.416	3063.05	3244.714	3415.459	3614.407	3861.232	4159.708	4605.85	5330.902	6062.874	6581.215
941	3879.311	1054.742	1910.787	8394.443	2502.682	2648.012	2776.1	3021.678	3242.926	3432.903	3623.273	3874.417	4161.189	4538.039	5305.785	6069.777	6525.271
942	3934.581	1041.567	2100.451	9590.513	2536.707	2749.122	2900.481	3094.436	3272.506	3480.02	3694.889	3956.759	4242.121	4642.645	5325.622	5865.194	6314.053
943	3871.564	1054.655	1984.559	9362.881	2487.102	2659.342	2799.492	3072.722	3247.006	3441.017	3624.432	3845.688	4110.795	4570.355	5165.455	5950.121	6536.617
944	3930.084	1116.986	2191.167	10029.1	2468.828	2658.648	2787.585	3040.632	3269.678	3446.26	3640.883	3888.911	4182.66	4711.676	5370.954	6166.329	6634.864
945	3942.416	1075.337	2068.981	9362.621	2525.146	2697.617	2863.624	3089.178	3276.585	3471.858	3682.547	3918.101	4231.217	4694.141	5440.328	6011.145	6523.819
946	3957.476	1114.076	2134.938	9786.562	2533.14	2675.131	2844.024	3112.59	3282.274	3478.828	3679.742	3967.315	4236.52	4634.114	5403.751	6226.523	6706.044
947	3935.799	1047.352	2225.296	8790.42	2519.158	2697.865	2876.406	3116.83	3305.111	3474.207	3653.466	3886.06	4229.507	4691.283	5363.221	6147.831	6551.323
948	3976.834	1104.218	2064.633	9546.782	2475.046	2670.207	2838.03	3100.021	3309.718	3504.735	3724.454	3983.245	4265.528	4718.807	5433.444	6161.395	6806.547
949	3930.081	1105.6	2038.261	9463.994	2523.896	2686.778	2838.226	3058.776	3263.531	3456.168	3652.011	3882.164	4208.292	4648.482	5449.212	6067.881	6475.106
950	3969.876	1136.037	2293.166	11323.76	2548.676	2691.877	2841.901	3102.272	3293.482	3469.552	3699.768	3935.612	4228.345	4631.039	5481.477	6297.351	6816.303
951	4016.699	1170.67	2075.006	10629.99	2552.814	2697.519	2852.086	3098.923	3304.892	3515.733	3727.757	3996.42	4296.978	4768.386	5651.664	6310.819	6941.395
952	3870.713	1060.284	2271.665	10428.98	2499.133	2692.229	2843.308	3070.495	3235.783	3411.927	3611.23	3806.71	4089.944	4536.577	5362.326	6101.11	6367.959
953	3973.986	1146.553	2176.483	9768.792	2469.069	2678.817	2837.291	3058.677	3265.166	3485.619	3703.656	3971.937	4269.434	4717.493	5420.97	6196.886	6771.065
954	3972.633	1129.023	2220.697	10252.61	2453.965	2649.748	2850.625	3098.561	3269.852	3472.114	3715.059	3952.811	4283.584	4733.711	5414.738	6161.642	6723.995
955	3976.687	1098.608	2264.859	8984.585	2558.62	2780.523	2896.605	3083.989	3282.979	3439.618	3675.288	3952.912	4290.966	4785.481	5428.373	6275.819	6725.94
956	3929.22	1078.953	2243.277	10723.06	2557.347	2713.235	2881.265	3076.823	3293.568	3479.599	3677.791	3892.846	4160.393	4624.374	5331.931	5937.964	6393.112
957	4014.538	1156.495	2307.407	10258.4	2507.203	2694.94	2852.278	3137.635	3313.284	3497.17	3735.727	3999.972	4291.656	4754.15	5515.887	6326.974	6754.363
958	3958.441	1059.982	2332.064	8946.757	2662.724	2778.742	2920.796	3097.864	3292.087	3493.162	3686.553	3931.734	4248.94	4629.801	5423.159	5969.747	6560.752
959	3997.225	1061.94	2218.777	9728.649	2560.366	2753.158	2951.213	3184.65	3338.2	3519.006	3710.965	3970.126	4287.753	4714.484	5474.827	6103.941	6607.071
960	3947.597	1086.975	2097.038	11877.91	2531.64	2699.078	2869.31	3090.342	3292.262	3476.965	3677.074	3941.382	4232.11	4686.653	5413.462	6058.773	6451.605
961	4019.827	1132.924	2288.22	9374.605	2609.589	2726.522	2915.043	3161.713	3374.344	3530.762	3718.765	3951.664	4252.103	4720.587	5524.459	6291.158	6964.975
962	4046.19	1099.208	2250.257	11004.16	2560.173	2765.144	2921.82	3168.73	3368.458	3582.223	3754.979	4037.68	4371.815	4792.35	5592.997	6263.525	6625.032
963	4080.859	1145.747	2222.695	9635.148	2573.661	2750.181	2934.22	3166.122	3378.489	3572.421	3801.602	4073.53	4365.968	4821.632	5641.745	6451.575	6891.757
964	4051.919	1181.819	2246.453	12191.08	2531.189	2727.364	2925.455	3155.069	3352.347	3531.622	3708.831	3964.927	4303.058	4872.91	5710.201	6357.985	6938.988
965	4090.725	1253.21	2005.492	9954.675	2532.669	2700.721	2884.935	3126.131	3319.954	3533.644	3730.827	3996.189	4353.866	4914.956	5830.245	6591.725	7162.543
